interaction_id,interaction_date,rep_id,hcp_npi,account_id,territory,product_name,channel,detail_topic,call_outcome,duration_min,sample_qty,consent_status
CRM0002838,2024-09-11,REP005,9000000659,ACC204,T05,Nexoral,Face to Face,Prior authorization support,Follow-up,15,0,Allowed
CRM0002839,2024-06-22,REP005,9000000659,ACC204,T05,Vexpro,Remote,Prior authorization support,Follow-up,15,0,Allowed
CRM0002840,2024-01-27,REP006,9000000338,ACC205,T06,Vexpro,Remote,Coverage and reimbursement,Follow-up,45,0,Opt-out
CRM0002841,2024-10-30,REP006,9000000338,ACC205,T06,Nexoral,Phone,Adherence program enrollment,No Reach,45,0,Allowed
CRM0002842,2024-11-28,REP006,9000000338,ACC205,T06,Vexpro,Phone,Dose and administration,No Reach,10,0,Opt-out
CRM0002843,2024-08-20,REP006,9000000338,ACC205,T06,Nexoral,Phone,Referral workflow and SP onboarding,Abandoned,45,0,Allowed
CRM0002844,2024-03-27,REP006,9000000338,ACC205,T06,Nexoral,Remote,Adherence program enrollment,Abandoned,20,0,Allowed
CRM0002845,2024-12-11,REP006,9000000338,ACC205,T06,Nexoral,Face to Face,Patient identification,No Reach,10,0,Allowed
CRM0002846,2024-06-08,REP006,9000000338,ACC205,T06,Roventra,Sample Drop,Safety and tolerability,Abandoned,5,1,Allowed
CRM0002847,2024-01-23,REP006,9000000582,ACC205,T06,Vexpro,Remote,Patient identification,No Reach,20,0,Allowed
CRM0002848,2024-12-17,REP006,9000000582,ACC205,T06,Roventra,Phone,Prior authorization support,Neutral,30,0,Allowed
CRM0002849,2024-05-25,REP006,9000000582,ACC205,T06,Roventra,Remote,Prior authorization support,Follow-up,20,0,Allowed
CRM0002850,2024-06-28,REP006,9000000582,ACC205,T06,Roventra,Face to Face,Patient identification,Neutral,5,0,Allowed
CRM0002851,2024-11-10,REP006,9000000582,ACC205,T06,Vexpro,Remote,Adherence program enrollment,Abandoned,20,0,Opt-out
CRM0002852,2024-11-20,REP006,9000000582,ACC205,T06,Roventra,Sample Drop,Coverage and reimbursement,Positive,10,1,Allowed
CRM0002853,2024-05-06,REP007,9000000173,ACC206,T07,Roventra,Sample Drop,Referral workflow and SP onboarding,No Reach,45,2,Opt-out
CRM0002854,2024-09-30,REP007,9000000173,ACC206,T07,Roventra,Remote,Clinical data - efficacy,Abandoned,20,0,Opt-out
CRM0002855,2024-12-08,REP007,9000000173,ACC206,T07,Roventra,Remote,Referral workflow and SP onboarding,Neutral,10,0,Opt-out
CRM0002856,2024-03-05,REP007,9000000173,ACC206,T07,Vexpro,Sample Drop,Prior authorization support,Abandoned,20,0,Allowed
CRM0002857,2025-01-08,REP007,9000000297,ACC206,T07,Nexoral,Face to Face,Prior authorization support,Neutral,45,0,Allowed
CRM0002858,2024-07-03,REP007,9000000297,ACC206,T07,Roventra,Face to Face,Referral workflow and SP onboarding,Abandoned,5,0,Allowed
CRM0002859,2024-03-21,REP007,9000000297,ACC206,T07,Roventra,Face to Face,Clinical data - REMS requirements,Follow-up,45,0,Opt-out
CRM0002860,2024-12-26,REP007,9000000297,ACC206,T07,Roventra,Remote,Prior authorization support,Abandoned,45,0,Allowed
CRM0002861,2024-11-27,REP007,9000000297,ACC206,T07,Vexpro,Remote,Safety and tolerability,Neutral,20,0,Opt-out
CRM0002862,2024-12-28,REP007,9000000297,ACC206,T07,Roventra,Sample Drop,Patient identification,Abandoned,45,0,Allowed
CRM0002863,2024-10-02,REP008,9000000160,ACC207,T08,Nexoral,Phone,Competitive differentiation,Follow-up,10,0,Opt-out
CRM0002864,2024-12-27,REP008,9000000160,ACC207,T08,Vexpro,Phone,Adherence program enrollment,Positive,10,0,Allowed
CRM0002865,2024-01-17,REP008,9000000160,ACC207,T08,Roventra,Face to Face,Safety and tolerability,Follow-up,15,0,Opt-out
CRM0002866,2024-08-10,REP008,9000000160,ACC207,T08,Roventra,Sample Drop,Patient identification,Abandoned,10,1,Allowed
CRM0002867,2024-05-12,REP008,9000000160,ACC207,T08,Nexoral,Face to Face,Adherence program enrollment,No Reach,30,0,Allowed
CRM0002868,2024-01-11,REP008,9000000532,ACC207,T08,Nexoral,Sample Drop,Competitive differentiation,Follow-up,45,0,Allowed
CRM0002869,2024-02-09,REP008,9000000532,ACC207,T08,Roventra,Remote,Adherence program enrollment,No Reach,45,0,Opt-out
CRM0002870,2024-05-11,REP002,9000000094,ACC209,T02,Roventra,Sample Drop,Dose and administration,Neutral,15,0,Opt-out
CRM0002871,2024-08-14,REP002,9000000094,ACC209,T02,Roventra,Face to Face,Coverage and reimbursement,No Reach,30,0,Allowed
CRM0002872,2024-02-28,REP002,9000000094,ACC209,T02,Vexpro,Phone,Patient identification,Neutral,20,0,Opt-out
CRM0002873,2024-01-01,REP002,9000000094,ACC209,T02,Roventra,Phone,Safety and tolerability,No Reach,5,0,Opt-out
CRM0002874,2024-05-24,REP002,9000000094,ACC209,T02,Roventra,Sample Drop,Adherence program enrollment,Follow-up,20,0,Allowed
CRM0002875,2024-09-09,REP002,9000000094,ACC209,T02,Roventra,Sample Drop,Clinical data - REMS requirements,No Reach,15,0,Allowed
CRM0002876,2024-03-13,REP002,9000000195,ACC209,T02,Nexoral,Remote,Referral workflow and SP onboarding,Follow-up,5,0,Opt-out
CRM0002877,2024-07-15,REP002,9000000195,ACC209,T02,Nexoral,Remote,Patient identification,Neutral,20,0,Allowed
CRM0002878,2024-12-24,REP002,9000000195,ACC209,T02,Roventra,Sample Drop,Clinical data - efficacy,Positive,30,0,Allowed
CRM0002879,2024-05-16,REP002,9000000195,ACC209,T02,Nexoral,Remote,Coverage and reimbursement,Positive,45,0,Opt-out
CRM0002880,2024-05-01,REP002,9000000386,ACC209,T02,Nexoral,Face to Face,Safety and tolerability,Positive,20,0,Allowed
CRM0002881,2024-11-06,REP002,9000000386,ACC209,T02,Vexpro,Phone,Coverage and reimbursement,Abandoned,10,0,Opt-out
CRM0002882,2024-09-06,REP002,9000000572,ACC209,T02,Roventra,Sample Drop,Prior authorization support,Positive,10,0,Allowed
CRM0002883,2024-09-21,REP002,9000000572,ACC209,T02,Vexpro,Phone,Referral workflow and SP onboarding,Neutral,10,0,Allowed
CRM0002884,2024-03-29,REP002,9000000572,ACC209,T02,Nexoral,Sample Drop,Clinical data - REMS requirements,Positive,10,0,Allowed
CRM0002885,2024-02-14,REP002,9000000572,ACC209,T02,Roventra,Face to Face,Adherence program enrollment,Follow-up,45,0,Opt-out
CRM0002886,2024-04-20,REP002,9000000572,ACC209,T02,Roventra,Remote,Adherence program enrollment,Neutral,20,0,Allowed
CRM0002887,2024-06-26,REP002,9000000572,ACC209,T02,Nexoral,Remote,Clinical data - REMS requirements,Follow-up,5,0,Opt-out
CRM0002888,2024-01-01,REP002,9000000572,ACC209,T02,Roventra,Sample Drop,Clinical data - REMS requirements,No Reach,10,2,Opt-out
CRM0002889,2024-06-15,REP002,9000000572,ACC209,T02,Vexpro,Remote,Competitive differentiation,Neutral,5,0,Allowed
CRM0002890,2024-10-12,REP003,9000000419,ACC210,T03,Nexoral,Phone,Clinical data - REMS requirements,Neutral,30,0,Allowed
CRM0002891,2024-07-09,REP003,9000000419,ACC210,T03,Vexpro,Phone,Dose and administration,Positive,5,0,Allowed
CRM0002892,2025-01-14,REP003,9000000419,ACC210,T03,Nexoral,Face to Face,Referral workflow and SP onboarding,Positive,20,0,Opt-out
CRM0002893,2024-01-26,REP003,9000000419,ACC210,T03,Roventra,Face to Face,Dose and administration,Abandoned,30,0,Allowed
CRM0002894,2024-09-07,REP003,9000000419,ACC210,T03,Roventra,Face to Face,Prior authorization support,Abandoned,15,0,Opt-out
CRM0002895,2024-06-19,REP003,9000000419,ACC210,T03,Vexpro,Sample Drop,Adherence program enrollment,Follow-up,30,0,Allowed
CRM0002896,2024-02-01,REP003,9000000650,ACC210,T03,Roventra,Face to Face,Patient identification,Positive,5,0,Allowed
CRM0002897,2024-09-06,REP003,9000000650,ACC210,T03,Nexoral,Remote,Adherence program enrollment,Abandoned,15,0,Allowed
CRM0002898,2024-07-20,REP003,9000000650,ACC210,T03,Roventra,Phone,Dose and administration,Neutral,30,0,Opt-out
CRM0002899,2024-01-15,REP004,9000000276,ACC211,T04,Vexpro,Sample Drop,Patient identification,Positive,10,1,Allowed
CRM0002900,2025-01-30,REP004,9000000276,ACC211,T04,Roventra,Remote,Patient identification,Neutral,5,0,Allowed
CRM0002901,2024-11-06,REP004,9000000276,ACC211,T04,Nexoral,Phone,Referral workflow and SP onboarding,Follow-up,5,0,Allowed
CRM0002902,2024-11-15,REP004,9000000276,ACC211,T04,Roventra,Phone,Dose and administration,Follow-up,10,0,Opt-out
CRM0002903,2024-09-19,REP004,9000000276,ACC211,T04,Nexoral,Phone,Coverage and reimbursement,Follow-up,10,0,Opt-out
CRM0002904,2024-01-27,REP004,9000000276,ACC211,T04,Nexoral,Phone,Competitive differentiation,Follow-up,5,0,Opt-out
CRM0002905,2024-08-17,REP005,9000000078,ACC212,T05,Nexoral,Phone,Adherence program enrollment,No Reach,45,0,Allowed
CRM0002906,2025-01-08,REP005,9000000078,ACC212,T05,Roventra,Phone,Clinical data - efficacy,Neutral,45,0,Allowed
CRM0002907,2024-11-29,REP005,9000000078,ACC212,T05,Roventra,Face to Face,Prior authorization support,No Reach,20,0,Opt-out
CRM0002908,2024-06-17,REP005,9000000078,ACC212,T05,Nexoral,Remote,Adherence program enrollment,Neutral,15,0,Opt-out
CRM0002909,2024-03-21,REP005,9000000078,ACC212,T05,Nexoral,Remote,Adherence program enrollment,Follow-up,30,0,Opt-out
CRM0002910,2024-06-15,REP005,9000000078,ACC212,T05,Roventra,Sample Drop,Competitive differentiation,Follow-up,5,0,Allowed
CRM0002911,2024-03-23,REP005,9000000078,ACC212,T05,Vexpro,Sample Drop,Dose and administration,No Reach,30,0,Opt-out
CRM0002912,2024-03-28,REP005,9000000078,ACC212,T05,Nexoral,Face to Face,Referral workflow and SP onboarding,Abandoned,20,0,Allowed
CRM0002913,2025-01-21,REP005,9000000129,ACC212,T05,Nexoral,Phone,Clinical data - efficacy,No Reach,15,0,Allowed
CRM0002914,2024-12-09,REP005,9000000129,ACC212,T05,Nexoral,Phone,Prior authorization support,Follow-up,5,0,Allowed
CRM0002915,2024-06-04,REP005,9000000129,ACC212,T05,Nexoral,Face to Face,Clinical data - REMS requirements,Positive,15,0,Opt-out
CRM0002916,2024-05-13,REP005,9000000129,ACC212,T05,Vexpro,Face to Face,Dose and administration,Positive,15,0,Allowed
CRM0002917,2024-02-10,REP005,9000000129,ACC212,T05,Vexpro,Face to Face,Dose and administration,No Reach,20,0,Opt-out
CRM0002918,2025-01-02,REP005,9000000129,ACC212,T05,Roventra,Sample Drop,Safety and tolerability,Positive,30,2,Allowed
CRM0002919,2024-06-04,REP005,9000000129,ACC212,T05,Vexpro,Face to Face,Prior authorization support,Abandoned,15,0,Allowed
CRM0002920,2024-11-10,REP005,9000000353,ACC212,T05,Vexpro,Phone,Safety and tolerability,Positive,45,0,Allowed
CRM0002921,2024-06-21,REP005,9000000353,ACC212,T05,Nexoral,Remote,Dose and administration,Abandoned,45,0,Opt-out
CRM0002922,2024-10-08,REP005,9000000353,ACC212,T05,Roventra,Face to Face,Clinical data - efficacy,Neutral,10,0,Opt-out
CRM0002923,2024-04-17,REP005,9000000353,ACC212,T05,Roventra,Phone,Dose and administration,Neutral,5,0,Allowed
CRM0002924,2024-12-19,REP005,9000000416,ACC212,T05,Nexoral,Sample Drop,Competitive differentiation,No Reach,10,2,Allowed
CRM0002925,2024-03-08,REP005,9000000416,ACC212,T05,Vexpro,Phone,Clinical data - efficacy,Positive,15,0,Allowed
CRM0002926,2024-08-11,REP005,9000000416,ACC212,T05,Roventra,Phone,Clinical data - REMS requirements,Positive,15,0,Allowed
CRM0002927,2024-11-10,REP005,9000000416,ACC212,T05,Nexoral,Phone,Dose and administration,Follow-up,45,0,Allowed
CRM0002928,2024-02-23,REP005,9000000416,ACC212,T05,Roventra,Face to Face,Dose and administration,Abandoned,5,0,Allowed
CRM0002929,2024-10-31,REP005,9000000478,ACC212,T05,Roventra,Phone,Dose and administration,Follow-up,15,0,Allowed
CRM0002930,2024-10-21,REP005,9000000478,ACC212,T05,Nexoral,Phone,Clinical data - REMS requirements,Follow-up,5,0,Allowed
CRM0002931,2024-03-04,REP005,9000000653,ACC212,T05,Nexoral,Remote,Referral workflow and SP onboarding,Follow-up,10,0,Allowed
CRM0002932,2024-10-25,REP005,9000000653,ACC212,T05,Nexoral,Phone,Clinical data - REMS requirements,Neutral,10,0,Opt-out
CRM0002933,2024-07-16,REP005,9000000653,ACC212,T05,Nexoral,Phone,Clinical data - efficacy,Abandoned,5,0,Allowed
CRM0002934,2024-09-19,REP005,9000000653,ACC212,T05,Roventra,Remote,Coverage and reimbursement,No Reach,45,0,Allowed
CRM0002935,2024-03-09,REP005,9000000653,ACC212,T05,Vexpro,Face to Face,Coverage and reimbursement,No Reach,10,0,Allowed
CRM0002936,2024-01-27,REP006,9000000456,ACC213,T06,Vexpro,Sample Drop,Safety and tolerability,Positive,20,1,Allowed
CRM0002937,2024-11-04,REP006,9000000456,ACC213,T06,Roventra,Face to Face,Clinical data - efficacy,Neutral,45,0,Opt-out
CRM0002938,2024-04-04,REP006,9000000456,ACC213,T06,Nexoral,Remote,Clinical data - REMS requirements,Positive,5,0,Opt-out
CRM0002939,2025-01-30,REP006,9000000456,ACC213,T06,Nexoral,Face to Face,Dose and administration,Abandoned,10,0,Allowed
CRM0002940,2024-04-23,REP006,9000000456,ACC213,T06,Roventra,Remote,Patient identification,Abandoned,10,0,Opt-out
CRM0002941,2024-04-15,REP006,9000000456,ACC213,T06,Nexoral,Sample Drop,Clinical data - efficacy,Abandoned,45,0,Allowed
CRM0002942,2024-11-20,REP006,9000000456,ACC213,T06,Nexoral,Phone,Patient identification,Positive,15,0,Opt-out
CRM0002943,2024-03-07,REP007,9000000320,ACC214,T07,Roventra,Remote,Safety and tolerability,No Reach,5,0,Allowed
CRM0002944,2024-06-30,REP007,9000000320,ACC214,T07,Nexoral,Face to Face,Referral workflow and SP onboarding,Abandoned,45,0,Opt-out
CRM0002945,2025-01-20,REP007,9000000320,ACC214,T07,Nexoral,Face to Face,Clinical data - efficacy,Abandoned,10,0,Allowed
CRM0002946,2024-11-18,REP007,9000000320,ACC214,T07,Vexpro,Face to Face,Dose and administration,No Reach,15,0,Allowed
CRM0002947,2024-09-11,REP007,9000000320,ACC214,T07,Nexoral,Face to Face,Prior authorization support,Follow-up,20,0,Allowed
CRM0002948,2024-05-31,REP007,9000000320,ACC214,T07,Vexpro,Phone,Referral workflow and SP onboarding,Abandoned,20,0,Allowed
CRM0002949,2024-06-19,REP007,9000000320,ACC214,T07,Nexoral,Remote,Clinical data - REMS requirements,Neutral,10,0,Allowed
CRM0002950,2024-12-14,REP008,9000000429,ACC215,T08,Roventra,Sample Drop,Clinical data - REMS requirements,Neutral,45,1,Allowed
CRM0002951,2024-03-17,REP008,9000000429,ACC215,T08,Vexpro,Phone,Clinical data - efficacy,No Reach,10,0,Allowed
CRM0002952,2024-01-13,REP008,9000000429,ACC215,T08,Nexoral,Phone,Clinical data - efficacy,Neutral,20,0,Opt-out
CRM0002953,2024-11-14,REP008,9000000429,ACC215,T08,Roventra,Face to Face,Coverage and reimbursement,No Reach,20,0,Opt-out
CRM0002954,2024-03-19,REP008,9000000429,ACC215,T08,Vexpro,Phone,Competitive differentiation,No Reach,20,0,Opt-out
CRM0002955,2024-03-26,REP008,9000000429,ACC215,T08,Roventra,Phone,Competitive differentiation,Abandoned,45,0,Opt-out
CRM0002956,2024-12-01,REP001,9000000447,ACC216,T01,Nexoral,Remote,Adherence program enrollment,Positive,10,0,Opt-out
CRM0002957,2024-07-30,REP001,9000000447,ACC216,T01,Nexoral,Phone,Referral workflow and SP onboarding,Neutral,5,0,Allowed
CRM0002958,2024-10-13,REP001,9000000447,ACC216,T01,Roventra,Phone,Patient identification,Abandoned,30,0,Allowed
CRM0002959,2024-09-26,REP001,9000000447,ACC216,T01,Nexoral,Remote,Safety and tolerability,Abandoned,5,0,Allowed
CRM0002960,2024-02-10,REP001,9000000447,ACC216,T01,Vexpro,Phone,Coverage and reimbursement,Abandoned,5,0,Allowed
CRM0002961,2024-01-13,REP002,9000000365,ACC217,T02,Vexpro,Sample Drop,Patient identification,Positive,30,0,Allowed
CRM0002962,2024-09-01,REP002,9000000365,ACC217,T02,Vexpro,Remote,Coverage and reimbursement,Follow-up,20,0,Allowed
CRM0002963,2024-08-04,REP002,9000000365,ACC217,T02,Roventra,Phone,Dose and administration,Abandoned,15,0,Allowed
CRM0002964,2024-06-21,REP002,9000000598,ACC217,T02,Vexpro,Phone,Competitive differentiation,Follow-up,15,0,Allowed
CRM0002965,2024-08-28,REP002,9000000598,ACC217,T02,Roventra,Sample Drop,Referral workflow and SP onboarding,Neutral,10,0,Opt-out
CRM0002966,2024-08-11,REP002,9000000598,ACC217,T02,Nexoral,Sample Drop,Referral workflow and SP onboarding,Positive,15,0,Opt-out
CRM0002967,2024-01-17,REP002,9000000598,ACC217,T02,Roventra,Phone,Coverage and reimbursement,No Reach,15,0,Opt-out
CRM0002968,2024-05-07,REP002,9000000598,ACC217,T02,Vexpro,Phone,Competitive differentiation,Positive,10,0,Opt-out
CRM0002969,2024-12-15,REP002,9000000598,ACC217,T02,Roventra,Phone,Referral workflow and SP onboarding,Abandoned,45,0,Allowed
CRM0002970,2024-06-22,REP003,9000000431,ACC218,T03,Vexpro,Face to Face,Competitive differentiation,Abandoned,15,0,Allowed
CRM0002971,2024-11-06,REP003,9000000431,ACC218,T03,Nexoral,Remote,Referral workflow and SP onboarding,Follow-up,5,0,Allowed
CRM0002972,2024-12-11,REP003,9000000431,ACC218,T03,Roventra,Sample Drop,Referral workflow and SP onboarding,No Reach,20,0,Opt-out
CRM0002973,2024-09-26,REP003,9000000431,ACC218,T03,Vexpro,Remote,Clinical data - efficacy,Abandoned,30,0,Allowed
CRM0002974,2024-11-10,REP003,9000000431,ACC218,T03,Vexpro,Remote,Clinical data - efficacy,Neutral,10,0,Allowed
CRM0002975,2024-03-11,REP003,9000000431,ACC218,T03,Nexoral,Phone,Coverage and reimbursement,No Reach,45,0,Allowed
CRM0002976,2024-01-11,REP004,9000000460,ACC219,T04,Vexpro,Phone,Adherence program enrollment,Abandoned,45,0,Allowed
CRM0002977,2024-09-01,REP004,9000000460,ACC219,T04,Vexpro,Phone,Adherence program enrollment,Neutral,20,0,Allowed
CRM0002978,2024-01-30,REP004,9000000460,ACC219,T04,Vexpro,Remote,Clinical data - REMS requirements,No Reach,5,0,Allowed
CRM0002979,2024-05-14,REP004,9000000460,ACC219,T04,Roventra,Remote,Competitive differentiation,No Reach,30,0,Opt-out
CRM0002980,2024-02-19,REP004,9000000460,ACC219,T04,Roventra,Remote,Coverage and reimbursement,Follow-up,45,0,Allowed
CRM0002981,2024-12-04,REP005,9000000233,ACC220,T05,Roventra,Face to Face,Referral workflow and SP onboarding,Positive,20,0,Allowed
CRM0002982,2024-09-01,REP005,9000000233,ACC220,T05,Roventra,Phone,Clinical data - efficacy,No Reach,15,0,Allowed
CRM0002983,2024-08-06,REP005,9000000290,ACC220,T05,Roventra,Phone,Prior authorization support,No Reach,20,0,Allowed
CRM0002984,2024-09-02,REP005,9000000290,ACC220,T05,Roventra,Phone,Dose and administration,Positive,15,0,Opt-out
CRM0002985,2024-03-18,REP005,9000000290,ACC220,T05,Vexpro,Remote,Referral workflow and SP onboarding,Positive,45,0,Allowed
CRM0002986,2024-06-17,REP005,9000000290,ACC220,T05,Roventra,Phone,Safety and tolerability,Abandoned,30,0,Opt-out
CRM0002987,2024-03-08,REP005,9000000290,ACC220,T05,Nexoral,Remote,Coverage and reimbursement,No Reach,20,0,Allowed
CRM0002988,2024-07-27,REP005,9000000290,ACC220,T05,Nexoral,Remote,Patient identification,Positive,20,0,Allowed
CRM0002989,2024-10-16,REP005,9000000290,ACC220,T05,Roventra,Sample Drop,Patient identification,Neutral,10,0,Opt-out
CRM0002990,2024-02-19,REP006,9000000030,ACC221,T06,Vexpro,Face to Face,Prior authorization support,Neutral,15,0,Opt-out
CRM0002991,2024-11-29,REP006,9000000030,ACC221,T06,Vexpro,Sample Drop,Competitive differentiation,Neutral,5,0,Allowed
CRM0002992,2024-10-14,REP006,9000000030,ACC221,T06,Roventra,Sample Drop,Patient identification,Neutral,15,1,Opt-out
CRM0002993,2024-12-02,REP006,9000000030,ACC221,T06,Vexpro,Face to Face,Clinical data - efficacy,No Reach,45,0,Opt-out
CRM0002994,2024-12-29,REP006,9000000030,ACC221,T06,Vexpro,Sample Drop,Coverage and reimbursement,Follow-up,5,1,Opt-out
CRM0002995,2024-05-15,REP006,9000000083,ACC221,T06,Roventra,Sample Drop,Dose and administration,Follow-up,45,2,Allowed
CRM0002996,2024-03-06,REP006,9000000083,ACC221,T06,Roventra,Face to Face,Competitive differentiation,No Reach,30,0,Allowed
CRM0002997,2025-01-16,REP006,9000000083,ACC221,T06,Nexoral,Phone,Safety and tolerability,Follow-up,20,0,Allowed
CRM0002998,2024-09-10,REP006,9000000083,ACC221,T06,Roventra,Remote,Patient identification,Follow-up,20,0,Allowed
CRM0002999,2024-07-01,REP006,9000000083,ACC221,T06,Roventra,Face to Face,Prior authorization support,Neutral,20,0,Allowed
CRM0003000,2024-02-17,REP006,9000000083,ACC221,T06,Nexoral,Face to Face,Competitive differentiation,Positive,20,0,Allowed
CRM0003001,2024-07-04,REP006,9000000100,ACC221,T06,Roventra,Remote,Clinical data - REMS requirements,Neutral,20,0,Allowed
CRM0003002,2024-09-30,REP006,9000000100,ACC221,T06,Roventra,Phone,Safety and tolerability,No Reach,15,0,Opt-out
CRM0003003,2024-10-12,REP006,9000000100,ACC221,T06,Roventra,Remote,Referral workflow and SP onboarding,No Reach,15,0,Opt-out
CRM0003004,2024-11-26,REP006,9000000100,ACC221,T06,Roventra,Phone,Referral workflow and SP onboarding,Abandoned,10,0,Allowed
CRM0003005,2024-01-28,REP006,9000000100,ACC221,T06,Roventra,Face to Face,Patient identification,Follow-up,30,0,Opt-out
CRM0003006,2024-06-05,REP006,9000000259,ACC221,T06,Roventra,Remote,Clinical data - efficacy,Positive,5,0,Opt-out
CRM0003007,2024-08-09,REP006,9000000259,ACC221,T06,Roventra,Remote,Referral workflow and SP onboarding,Neutral,20,0,Opt-out
CRM0003008,2024-04-16,REP006,9000000259,ACC221,T06,Vexpro,Sample Drop,Referral workflow and SP onboarding,Positive,15,0,Opt-out
CRM0003009,2025-01-18,REP007,9000000031,ACC222,T07,Roventra,Remote,Patient identification,Neutral,20,0,Allowed
CRM0003010,2024-12-09,REP007,9000000031,ACC222,T07,Roventra,Face to Face,Patient identification,Positive,5,0,Allowed
CRM0003011,2024-08-30,REP007,9000000031,ACC222,T07,Roventra,Face to Face,Competitive differentiation,Neutral,30,0,Allowed
CRM0003012,2024-12-15,REP007,9000000031,ACC222,T07,Vexpro,Face to Face,Referral workflow and SP onboarding,No Reach,45,0,Allowed
CRM0003013,2024-08-20,REP007,9000000031,ACC222,T07,Vexpro,Sample Drop,Coverage and reimbursement,Abandoned,5,0,Opt-out
CRM0003014,2024-09-18,REP007,9000000031,ACC222,T07,Roventra,Remote,Competitive differentiation,Neutral,20,0,Allowed
CRM0003015,2024-07-01,REP007,9000000031,ACC222,T07,Roventra,Phone,Clinical data - efficacy,Follow-up,15,0,Allowed
CRM0003016,2024-09-15,REP007,9000000031,ACC222,T07,Vexpro,Remote,Safety and tolerability,No Reach,45,0,Allowed
CRM0003017,2024-04-03,REP007,9000000310,ACC222,T07,Nexoral,Sample Drop,Referral workflow and SP onboarding,Abandoned,10,0,Allowed
CRM0003018,2025-01-11,REP007,9000000310,ACC222,T07,Roventra,Face to Face,Referral workflow and SP onboarding,Neutral,45,0,Opt-out
CRM0003019,2024-01-27,REP007,9000000310,ACC222,T07,Roventra,Face to Face,Patient identification,Positive,20,0,Allowed
CRM0003020,2024-11-17,REP007,9000000310,ACC222,T07,Vexpro,Sample Drop,Coverage and reimbursement,No Reach,15,0,Opt-out
CRM0003021,2024-03-04,REP007,9000000604,ACC222,T07,Nexoral,Phone,Coverage and reimbursement,No Reach,45,0,Allowed
CRM0003022,2024-10-31,REP007,9000000604,ACC222,T07,Nexoral,Remote,Dose and administration,No Reach,20,0,Opt-out
CRM0003023,2024-03-04,REP007,9000000604,ACC222,T07,Nexoral,Remote,Prior authorization support,Abandoned,15,0,Allowed
CRM0003024,2024-04-27,REP007,9000000604,ACC222,T07,Vexpro,Sample Drop,Competitive differentiation,Positive,45,0,Opt-out
CRM0003025,2024-02-13,REP007,9000000662,ACC222,T07,Nexoral,Phone,Clinical data - efficacy,Positive,10,0,Allowed
CRM0003026,2024-12-05,REP007,9000000662,ACC222,T07,Vexpro,Remote,Prior authorization support,Neutral,30,0,Allowed
CRM0003027,2024-10-26,REP007,9000000662,ACC222,T07,Roventra,Face to Face,Patient identification,No Reach,20,0,Opt-out
CRM0003028,2024-10-09,REP007,9000000662,ACC222,T07,Roventra,Remote,Referral workflow and SP onboarding,Abandoned,45,0,Opt-out
CRM0003029,2024-03-27,REP001,9000000217,ACC224,T01,Vexpro,Sample Drop,Safety and tolerability,Positive,15,0,Allowed
CRM0003030,2024-12-08,REP001,9000000217,ACC224,T01,Roventra,Phone,Safety and tolerability,Abandoned,10,0,Allowed
CRM0003031,2025-01-05,REP001,9000000217,ACC224,T01,Roventra,Sample Drop,Dose and administration,Follow-up,45,0,Opt-out
CRM0003032,2024-02-04,REP001,9000000217,ACC224,T01,Vexpro,Remote,Clinical data - REMS requirements,Abandoned,10,0,Allowed
CRM0003033,2024-07-10,REP001,9000000217,ACC224,T01,Nexoral,Phone,Dose and administration,No Reach,10,0,Allowed
CRM0003034,2024-06-02,REP001,9000000217,ACC224,T01,Roventra,Remote,Dose and administration,Positive,20,0,Allowed
CRM0003035,2025-01-19,REP001,9000000217,ACC224,T01,Nexoral,Sample Drop,Competitive differentiation,No Reach,15,0,Allowed
CRM0003036,2025-01-13,REP002,9000000006,ACC225,T02,Nexoral,Remote,Coverage and reimbursement,Follow-up,15,0,Opt-out
CRM0003037,2024-11-25,REP002,9000000006,ACC225,T02,Nexoral,Phone,Adherence program enrollment,Follow-up,5,0,Opt-out
CRM0003038,2024-07-02,REP002,9000000006,ACC225,T02,Vexpro,Sample Drop,Patient identification,No Reach,30,0,Allowed
CRM0003039,2024-12-12,REP002,9000000006,ACC225,T02,Roventra,Face to Face,Coverage and reimbursement,Abandoned,15,0,Opt-out
CRM0003040,2024-08-22,REP002,9000000006,ACC225,T02,Nexoral,Remote,Clinical data - efficacy,Neutral,15,0,Allowed
CRM0003041,2024-09-30,REP002,9000000006,ACC225,T02,Nexoral,Remote,Coverage and reimbursement,Neutral,20,0,Allowed
CRM0003042,2024-07-28,REP002,9000000006,ACC225,T02,Nexoral,Face to Face,Dose and administration,Neutral,5,0,Opt-out
CRM0003043,2024-04-04,REP002,9000000006,ACC225,T02,Vexpro,Phone,Safety and tolerability,Neutral,10,0,Allowed
CRM0003044,2024-08-14,REP002,9000000115,ACC225,T02,Roventra,Remote,Coverage and reimbursement,No Reach,45,0,Allowed
CRM0003045,2024-11-08,REP002,9000000115,ACC225,T02,Roventra,Sample Drop,Patient identification,Neutral,45,0,Allowed
CRM0003046,2025-01-25,REP002,9000000115,ACC225,T02,Roventra,Sample Drop,Prior authorization support,Follow-up,5,0,Allowed
CRM0003047,2024-10-05,REP002,9000000115,ACC225,T02,Roventra,Phone,Adherence program enrollment,Positive,45,0,Allowed
CRM0003048,2024-03-03,REP003,9000000026,ACC226,T03,Vexpro,Remote,Prior authorization support,Neutral,15,0,Allowed
